"","date","location","maxtemp","sunshine","precipitation","cloudcover"
"312672",1991-08-09,"De Kooy",20.4,6.6,-1,5
"312682",1991-08-10,"De Kooy",20.7,-0.1,3,7
"312692",1991-08-11,"De Kooy",19.7,0.2,1,7
"312702",1991-08-12,"De Kooy",18.6,10.7,0,4
"312712",1991-08-13,"De Kooy",20.2,5.7,10,5
"312722",1991-08-14,"De Kooy",20,7.2,0,5
"312732",1991-08-15,"De Kooy",24.6,12.2,0,2
"312742",1991-08-16,"De Kooy",19.6,9.2,-1,5
"312752",1991-08-17,"De Kooy",18.5,4.1,16,6
"312762",1991-08-18,"De Kooy",18.5,8.3,1,5
"312772",1991-08-19,"De Kooy",19.4,5.7,1,6
"312782",1991-08-20,"De Kooy",19.6,8.9,1,5
"312792",1991-08-21,"De Kooy",23,11.6,0,2
"312802",1991-08-22,"De Kooy",28.2,7.3,-1,5
"312812",1991-08-23,"De Kooy",21.2,10.5,71,5
"312822",1991-08-24,"De Kooy",19.2,8.2,-1,5
"312832",1991-08-25,"De Kooy",21.8,5.3,0,4
"312842",1991-08-26,"De Kooy",21.6,3.7,0,5
"312852",1991-08-27,"De Kooy",19.7,9.2,0,6
"312862",1991-08-28,"De Kooy",19.6,8,0,5
"312872",1991-08-29,"De Kooy",19.6,10.3,0,3
"312882",1991-08-30,"De Kooy",20.8,12.7,0,0
"312892",1991-08-31,"De Kooy",21.9,12.6,0,0
"312902",1991-09-01,"De Kooy",26.5,12,0,0
"312912",1991-09-02,"De Kooy",22.4,11.5,0,0
"312922",1991-09-03,"De Kooy",24.3,11.7,0,0
"312932",1991-09-04,"De Kooy",20.2,11,0,2
"312942",1991-09-05,"De Kooy",19,0,4,6
"312952",1991-09-06,"De Kooy",17.1,1.8,1,6
"312962",1991-09-07,"De Kooy",17.5,-0.1,-1,7
"312972",1991-09-08,"De Kooy",18.9,3.8,-1,7
"312982",1991-09-09,"De Kooy",18.4,2,-1,5
"312992",1991-09-10,"De Kooy",20.5,9.6,0,3
"313002",1991-09-11,"De Kooy",15.9,3,-1,4
"313012",1991-09-12,"De Kooy",17.1,3.3,-1,3
"313022",1991-09-13,"De Kooy",20.1,11.4,0,1
"313032",1991-09-14,"De Kooy",22.9,7.9,0,3
"313042",1991-09-15,"De Kooy",18.3,1.8,62,5
"313052",1991-09-16,"De Kooy",18.5,0.5,111,6
"313062",1991-09-17,"De Kooy",18.3,2.1,-1,6
"313072",1991-09-18,"De Kooy",20.4,3.7,17,5
"313082",1991-09-19,"De Kooy",18.2,8.2,0,4
"313092",1991-09-20,"De Kooy",18.6,8.1,0,3
"313102",1991-09-21,"De Kooy",20.8,9.7,0,2
"313112",1991-09-22,"De Kooy",18.6,3.6,43,6
"313122",1991-09-23,"De Kooy",18,0.8,27,6
"313132",1991-09-24,"De Kooy",19.1,2,89,7
"313142",1991-09-25,"De Kooy",16.4,0.2,15,8
"313152",1991-09-26,"De Kooy",15.7,0,115,8
"313162",1991-09-27,"De Kooy",13.8,0,155,7
"313172",1991-09-28,"De Kooy",16.4,7.3,40,6
"313182",1991-09-29,"De Kooy",15.2,0,134,7
"313192",1991-09-30,"De Kooy",13.9,1.6,167,6
"313202",1991-10-01,"De Kooy",15.3,4.1,142,6
"313212",1991-10-02,"De Kooy",15.3,5.9,9,5
"313222",1991-10-03,"De Kooy",17.1,0.1,56,7
"313232",1991-10-04,"De Kooy",15.9,8.3,0,4
"313242",1991-10-05,"De Kooy",17,2.3,6,6
"313252",1991-10-06,"De Kooy",14.9,8.6,7,3
"313262",1991-10-07,"De Kooy",14.5,6.2,0,4
"313272",1991-10-08,"De Kooy",15.3,0,0,7
"313282",1991-10-09,"De Kooy",12.6,0,0,8
"313292",1991-10-10,"De Kooy",16,3,0,5
"313302",1991-10-11,"De Kooy",18.8,6.1,0,3
"313312",1991-10-12,"De Kooy",14.3,1.4,49,6
"313322",1991-10-13,"De Kooy",14.3,0,100,8
"313332",1991-10-14,"De Kooy",16.5,2.7,13,6
"313342",1991-10-15,"De Kooy",16.2,5.6,0,5
"313352",1991-10-16,"De Kooy",15.7,0,65,7
"313362",1991-10-17,"De Kooy",12.1,3,48,6
"313372",1991-10-18,"De Kooy",11.8,3.3,75,6
"313382",1991-10-19,"De Kooy",10.3,3.1,38,5
"313392",1991-10-20,"De Kooy",11.2,1.4,9,5
"313402",1991-10-21,"De Kooy",11.9,2.8,26,5
"313412",1991-10-22,"De Kooy",12,1,2,7
"313422",1991-10-23,"De Kooy",12.6,-0.1,10,7
"313432",1991-10-24,"De Kooy",12.9,1.4,5,7
"313442",1991-10-25,"De Kooy",10.8,0,-1,8
"313452",1991-10-26,"De Kooy",9.7,8.8,0,3
"313462",1991-10-27,"De Kooy",8.4,8.6,0,1
"313472",1991-10-28,"De Kooy",8.7,7,-1,4
"313482",1991-10-29,"De Kooy",10.1,6.3,0,3
"313492",1991-10-30,"De Kooy",8.2,3.2,0,5
"313502",1991-10-31,"De Kooy",10.1,0.7,0,7
"313512",1991-11-01,"De Kooy",13.5,-0.1,30,8
"313522",1991-11-02,"De Kooy",14.7,4.7,1,6
"313532",1991-11-03,"De Kooy",13.1,0.9,69,6
"313542",1991-11-04,"De Kooy",8.6,0.2,123,5
"313552",1991-11-05,"De Kooy",10,2.1,18,5
"313562",1991-11-06,"De Kooy",10.1,1.5,42,6
"313572",1991-11-07,"De Kooy",13.1,0,123,8
"313582",1991-11-08,"De Kooy",12.7,0.2,32,6
"313592",1991-11-09,"De Kooy",9.6,2.1,74,6
"313602",1991-11-10,"De Kooy",8.9,5,70,6
"313612",1991-11-11,"De Kooy",10.9,0,229,7
"313622",1991-11-12,"De Kooy",9.9,4.1,56,5
"313632",1991-11-13,"De Kooy",9.8,1.6,57,5
"313642",1991-11-14,"De Kooy",8.2,0.8,93,6
"313652",1991-11-15,"De Kooy",8.6,3.5,17,5
"313662",1991-11-16,"De Kooy",8.7,3.5,1,5
"313672",1991-11-17,"De Kooy",4.4,2.8,0,6
"313682",1991-11-18,"De Kooy",6.2,0,38,8
"313692",1991-11-19,"De Kooy",6.1,0,38,8
"313702",1991-11-20,"De Kooy",5.9,6.6,0,3
"313712",1991-11-21,"De Kooy",3.3,0.9,17,8
"313722",1991-11-22,"De Kooy",8.8,0,15,8
"313732",1991-11-23,"De Kooy",8.7,0,3,8
"313742",1991-11-24,"De Kooy",7,5.7,0,6
"313752",1991-11-25,"De Kooy",4.2,0,0,7
"313762",1991-11-26,"De Kooy",6.7,0,10,8
"313772",1991-11-27,"De Kooy",9.2,0,4,7
"313782",1991-11-28,"De Kooy",7.2,0,0,7
"313792",1991-11-29,"De Kooy",8.4,3.1,0,5
"313802",1991-11-30,"De Kooy",8,6.9,0,1
"313812",1991-12-01,"De Kooy",4.9,0,1,8
"313822",1991-12-02,"De Kooy",4.5,0,-1,8
"313832",1991-12-03,"De Kooy",2.7,0,-1,8
"313842",1991-12-04,"De Kooy",8.7,0.3,3,6
"313852",1991-12-05,"De Kooy",7.6,6.6,1,3
"313862",1991-12-06,"De Kooy",7,6.6,0,3
"313872",1991-12-07,"De Kooy",7,0,0,8
"313882",1991-12-08,"De Kooy",7.4,4.3,0,4
"313892",1991-12-09,"De Kooy",5.4,2.9,0,5
"313902",1991-12-10,"De Kooy",0.8,5.8,0,1
"313912",1991-12-11,"De Kooy",0.9,6.4,0,3
"313922",1991-12-12,"De Kooy",6.6,0,0,6
"313932",1991-12-13,"De Kooy",7.6,4.5,0,6
"313942",1991-12-14,"De Kooy",7.9,6.3,0,1
"313952",1991-12-15,"De Kooy",2,5,0,2
"313962",1991-12-16,"De Kooy",3.1,0,-1,7
"313972",1991-12-17,"De Kooy",8.8,0,30,8
"313982",1991-12-18,"De Kooy",9,3.4,50,5
"313992",1991-12-19,"De Kooy",10.2,0,93,7
"314002",1991-12-20,"De Kooy",6.2,0.6,21,5
"314012",1991-12-21,"De Kooy",10.2,0,70,8
"314022",1991-12-22,"De Kooy",11,0,50,7
"314032",1991-12-23,"De Kooy",10.3,0,17,6
"314042",1991-12-24,"De Kooy",7.9,5,14,3
"314052",1991-12-25,"De Kooy",6.7,1.4,-1,5
"314062",1991-12-26,"De Kooy",8.9,1.4,-1,6
"314072",1991-12-27,"De Kooy",7.9,-0.1,2,6
"314082",1991-12-28,"De Kooy",7,0,-1,6
"314092",1991-12-29,"De Kooy",7.6,0,-1,8
"314102",1991-12-30,"De Kooy",7,0,12,8
"314112",1991-12-31,"De Kooy",10,0,-1,8
"314122",1992-01-01,"De Kooy",8.6,0,0,7
"314132",1992-01-02,"De Kooy",8.9,0,0,5
"314142",1992-01-03,"De Kooy",8.3,0,-1,7
"314152",1992-01-04,"De Kooy",8.8,1.3,41,6
"314162",1992-01-05,"De Kooy",9.5,0,183,7
"314172",1992-01-06,"De Kooy",9.3,1.5,4,5
"314182",1992-01-07,"De Kooy",6.2,0,-1,8
"314192",1992-01-08,"De Kooy",9.6,0,7,7
"314202",1992-01-09,"De Kooy",9.3,0,68,7
"314212",1992-01-10,"De Kooy",5.1,7.2,0,2
"314222",1992-01-11,"De Kooy",3.5,0.7,0,6
"314232",1992-01-12,"De Kooy",7.3,0,2,7
"314242",1992-01-13,"De Kooy",7.2,0,-1,8
"314252",1992-01-14,"De Kooy",7.9,1,-1,8
"314262",1992-01-15,"De Kooy",7.8,0,0,8
"314272",1992-01-16,"De Kooy",7.4,0,-1,7
"314282",1992-01-17,"De Kooy",7.5,0,-1,7
"314292",1992-01-18,"De Kooy",7.3,0,0,7
"314302",1992-01-19,"De Kooy",7.8,0,13,8
"314312",1992-01-20,"De Kooy",4.9,7.3,0,3
"314322",1992-01-21,"De Kooy",0.1,6.9,0,0
"314332",1992-01-22,"De Kooy",-1.6,6.7,0,0
"314342",1992-01-23,"De Kooy",-1.4,5.4,0,0
"314352",1992-01-24,"De Kooy",1.6,1,0,4
"314362",1992-01-25,"De Kooy",5.1,0,-1,8
"314372",1992-01-26,"De Kooy",7,4.7,-1,3
"314382",1992-01-27,"De Kooy",6.9,1.1,2,6
"314392",1992-01-28,"De Kooy",4.5,0,0,7
"314402",1992-01-29,"De Kooy",4.2,1.6,-1,7
"314412",1992-01-30,"De Kooy",3.3,0,-1,8
"314422",1992-01-31,"De Kooy",0.9,0,-1,8
"314432",1992-02-01,"De Kooy",2.8,0,0,8
"314442",1992-02-02,"De Kooy",4.9,0,-1,8
"314452",1992-02-03,"De Kooy",7.3,6.3,39,4
"314462",1992-02-04,"De Kooy",5.8,1.4,18,6
"314472",1992-02-05,"De Kooy",8,0.1,5,7
"314482",1992-02-06,"De Kooy",7.9,2,0,6
"314492",1992-02-07,"De Kooy",6.6,0.3,0,7
"314502",1992-02-08,"De Kooy",8,5.5,0,2
"314512",1992-02-09,"De Kooy",6.7,0,30,5
"314522",1992-02-10,"De Kooy",6.9,7,8,4
"314532",1992-02-11,"De Kooy",8.1,0,21,8
"314542",1992-02-12,"De Kooy",12.3,0.1,8,8
"314552",1992-02-13,"De Kooy",9.7,4.9,-1,4
"314562",1992-02-14,"De Kooy",7.4,4.7,21,5
"314572",1992-02-15,"De Kooy",8.3,4.9,5,5
"314582",1992-02-16,"De Kooy",6,1.6,34,6
"314592",1992-02-17,"De Kooy",3.2,6,-1,4
"314602",1992-02-18,"De Kooy",3,0,0,6
"314612",1992-02-19,"De Kooy",6.7,4.7,12,4
"314622",1992-02-20,"De Kooy",5.5,3.1,0,6
"314632",1992-02-21,"De Kooy",7.1,2.4,1,5
"314642",1992-02-22,"De Kooy",6.8,0,11,7
"314652",1992-02-23,"De Kooy",9,6.2,10,6
"314662",1992-02-24,"De Kooy",7.1,0,-1,7
"314672",1992-02-25,"De Kooy",7.3,1.8,0,6
"314682",1992-02-26,"De Kooy",7.5,0.4,0,7
"314692",1992-02-27,"De Kooy",12.7,7.6,0,4
"314702",1992-02-28,"De Kooy",8.6,1,-1,5
"314712",1992-02-29,"De Kooy",13,8.2,0,4
"314722",1992-03-01,"De Kooy",12.8,8.4,2,2
"314732",1992-03-02,"De Kooy",8.5,5.9,38,6
"314742",1992-03-03,"De Kooy",9.1,2.6,-1,5
"314752",1992-03-04,"De Kooy",8.4,0,-1,7
"314762",1992-03-05,"De Kooy",13.9,6.4,19,7
"314772",1992-03-06,"De Kooy",8.8,7.8,17,4
"314782",1992-03-07,"De Kooy",13.5,6,0,5
"314792",1992-03-08,"De Kooy",8.5,0,0,8
"314802",1992-03-09,"De Kooy",8.3,8.8,0,4
"314812",1992-03-10,"De Kooy",10,3.4,85,6
"314822",1992-03-11,"De Kooy",7.8,5.9,1,5
"314832",1992-03-12,"De Kooy",8.7,0,77,8
"314842",1992-03-13,"De Kooy",7.8,0.8,77,7
"314852",1992-03-14,"De Kooy",5.9,4.8,16,5
"314862",1992-03-15,"De Kooy",6.1,3.4,2,6
"314872",1992-03-16,"De Kooy",7.1,6,-1,5
"314882",1992-03-17,"De Kooy",10.9,2.5,-1,7
"314892",1992-03-18,"De Kooy",11.2,0.3,11,7
"314902",1992-03-19,"De Kooy",9.5,5.5,-1,7
"314912",1992-03-20,"De Kooy",9.2,0,27,7
"314922",1992-03-21,"De Kooy",8.6,0.3,50,6
"314932",1992-03-22,"De Kooy",7.6,1.6,34,5
"314942",1992-03-23,"De Kooy",7.5,6.2,74,6
"314952",1992-03-24,"De Kooy",7.3,4,4,5
"314962",1992-03-25,"De Kooy",7,2.7,42,7
"314972",1992-03-26,"De Kooy",7.2,0,71,8
"314982",1992-03-27,"De Kooy",7.3,1.1,20,7
"314992",1992-03-28,"De Kooy",5.7,2.6,12,6
"315002",1992-03-29,"De Kooy",6.4,1.4,4,6
"315012",1992-03-30,"De Kooy",10.7,3.6,11,7
"315022",1992-03-31,"De Kooy",10.7,0.1,35,7
"315032",1992-04-01,"De Kooy",7.8,2.5,47,7
"315042",1992-04-02,"De Kooy",9.3,4.9,-1,6
"315052",1992-04-03,"De Kooy",7.2,1.9,2,6
"315062",1992-04-04,"De Kooy",8,7.1,2,4
"315072",1992-04-05,"De Kooy",7.9,2.7,5,5
"315082",1992-04-06,"De Kooy",9.2,0.9,-1,7
"315092",1992-04-07,"De Kooy",13.1,1.4,-1,7
"315102",1992-04-08,"De Kooy",13.2,10.8,0,1
"315112",1992-04-09,"De Kooy",12.3,10.7,0,0
"315122",1992-04-10,"De Kooy",14.2,9.5,0,3
"315132",1992-04-11,"De Kooy",14,8.4,0,4
"315142",1992-04-12,"De Kooy",11.5,6.3,20,5
"315152",1992-04-13,"De Kooy",9.5,3.9,17,5
"315162",1992-04-14,"De Kooy",9.7,1.2,34,8
"315172",1992-04-15,"De Kooy",8,1.3,66,7
"315182",1992-04-16,"De Kooy",7.1,7.4,24,6
"315192",1992-04-17,"De Kooy",7.6,0,42,8
"315202",1992-04-18,"De Kooy",12.2,2.9,5,7
"315212",1992-04-19,"De Kooy",9.9,11.5,0,2
"315222",1992-04-20,"De Kooy",8.8,11,0,3
"315232",1992-04-21,"De Kooy",15.5,8.3,0,6
"315242",1992-04-22,"De Kooy",10.7,2.1,0,7
"315252",1992-04-23,"De Kooy",11.6,2.4,-1,7
"315262",1992-04-24,"De Kooy",14.5,2.7,7,7
"315272",1992-04-25,"De Kooy",13.1,9.4,30,4
"315282",1992-04-26,"De Kooy",12.5,0.4,31,7
"315292",1992-04-27,"De Kooy",12.3,11.1,0,3
"315302",1992-04-28,"De Kooy",10,0,63,7
"315312",1992-04-29,"De Kooy",11.1,9.6,0,4
"315322",1992-04-30,"De Kooy",12.5,6.8,10,6
"315332",1992-05-01,"De Kooy",10.6,2.7,233,7
"315342",1992-05-02,"De Kooy",10.1,6.4,-1,6
"315352",1992-05-03,"De Kooy",10.5,10.8,2,3
"315362",1992-05-04,"De Kooy",13.5,8.2,0,2
"315372",1992-05-05,"De Kooy",14.5,10.8,0,4
"315382",1992-05-06,"De Kooy",13.1,6.8,-1,6
"315392",1992-05-07,"De Kooy",14,2.3,-1,6
"315402",1992-05-08,"De Kooy",12,6.5,3,6
"315412",1992-05-09,"De Kooy",9.4,0,210,7
"315422",1992-05-10,"De Kooy",11.3,8,7,6
"315432",1992-05-11,"De Kooy",12.4,10.6,2,5
"315442",1992-05-12,"De Kooy",12.1,0,26,7
"315452",1992-05-13,"De Kooy",16.9,9.7,0,4
"315462",1992-05-14,"De Kooy",28.5,13.5,0,0
"315472",1992-05-15,"De Kooy",20.1,13.6,0,0
"315482",1992-05-16,"De Kooy",15.8,13.6,0,3
"315492",1992-05-17,"De Kooy",14,13.5,0,2
"315502",1992-05-18,"De Kooy",18.9,14,0,1
"315512",1992-05-19,"De Kooy",23.1,14.2,0,0
"315522",1992-05-20,"De Kooy",23.7,14,0,0
"315532",1992-05-21,"De Kooy",24.3,13.6,0,0
"315542",1992-05-22,"De Kooy",22.7,13.4,0,0
"315552",1992-05-23,"De Kooy",23.4,13.3,0,2
"315562",1992-05-24,"De Kooy",26.3,11.2,0,3
"315572",1992-05-25,"De Kooy",24.9,14,0,2
"315582",1992-05-26,"De Kooy",22.3,14.2,0,0
"315592",1992-05-27,"De Kooy",22.8,11.2,0,2
"315602",1992-05-28,"De Kooy",25.7,12.2,0,3
"315612",1992-05-29,"De Kooy",25.5,12.6,4,3
"315622",1992-05-30,"De Kooy",24.2,5.9,31,6
"315632",1992-05-31,"De Kooy",24.1,9.5,-1,5
"315642",1992-06-01,"De Kooy",24.6,5.2,3,6
"315652",1992-06-02,"De Kooy",19.3,3,186,7
"315662",1992-06-03,"De Kooy",18.8,8.5,-1,6
"315672",1992-06-04,"De Kooy",16.3,0,100,8
"315682",1992-06-05,"De Kooy",18.6,4.9,-1,6
"315692",1992-06-06,"De Kooy",22.2,11.1,0,4
"315702",1992-06-07,"De Kooy",18.7,0.3,65,7
"315712",1992-06-08,"De Kooy",21.2,9,-1,5
"315722",1992-06-09,"De Kooy",21.5,8.8,-1,4
"315732",1992-06-10,"De Kooy",21.1,12.9,0,2
"315742",1992-06-11,"De Kooy",18.9,14,0,2
"315752",1992-06-12,"De Kooy",19.8,8.6,16,4
"315762",1992-06-13,"De Kooy",21.8,14.5,0,2
"315772",1992-06-14,"De Kooy",19.9,8.7,0,4
"315782",1992-06-15,"De Kooy",23.4,12,0,3
"315792",1992-06-16,"De Kooy",18.2,9.7,0,6
"315802",1992-06-17,"De Kooy",17.4,9.8,0,6
"315812",1992-06-18,"De Kooy",15.6,6.8,59,6
"315822",1992-06-19,"De Kooy",16.2,5.4,86,7
"315832",1992-06-20,"De Kooy",19.1,14.3,0,2
"315842",1992-06-21,"De Kooy",17,3.9,0,6
"315852",1992-06-22,"De Kooy",17.1,5.5,0,6
"315862",1992-06-23,"De Kooy",17.1,4.2,-1,6
"315872",1992-06-24,"De Kooy",18.4,9.7,0,5
"315882",1992-06-25,"De Kooy",19,11.8,0,3
"315892",1992-06-26,"De Kooy",19.9,14,0,2
"315902",1992-06-27,"De Kooy",21.1,13.3,0,1
"315912",1992-06-28,"De Kooy",23.1,11.8,0,2
"315922",1992-06-29,"De Kooy",29.5,13.6,0,2
"315932",1992-06-30,"De Kooy",29.9,11.2,15,5
"315942",1992-07-01,"De Kooy",20.9,2,1,7
"315952",1992-07-02,"De Kooy",18.7,6.2,-1,7
"315962",1992-07-03,"De Kooy",19.7,2.5,11,7
"315972",1992-07-04,"De Kooy",20.1,7.6,47,6
"315982",1992-07-05,"De Kooy",20.1,3.8,8,7
"315992",1992-07-06,"De Kooy",20.7,14.7,-1,2
"316002",1992-07-07,"De Kooy",18.8,13.4,0,2
"316012",1992-07-08,"De Kooy",19.7,11.1,0,2
"316022",1992-07-09,"De Kooy",22.5,10.3,-1,3
"316032",1992-07-10,"De Kooy",19.2,1.3,-1,6
"316042",1992-07-11,"De Kooy",20.3,6.4,15,6
"316052",1992-07-12,"De Kooy",18.6,3.4,34,6
"316062",1992-07-13,"De Kooy",17.9,0,221,8
"316072",1992-07-14,"De Kooy",17.8,11.8,22,5
"316082",1992-07-15,"De Kooy",19.4,11.3,0,5
"316092",1992-07-16,"De Kooy",22.8,8.1,-1,5
"316102",1992-07-17,"De Kooy",19.4,0.5,11,6
"316112",1992-07-18,"De Kooy",20.2,9.4,-1,5
"316122",1992-07-19,"De Kooy",24.2,8.8,0,3
"316132",1992-07-20,"De Kooy",24,6.1,0,6
"316142",1992-07-21,"De Kooy",22.3,7,24,6
"316152",1992-07-22,"De Kooy",20.4,13.3,2,2
"316162",1992-07-23,"De Kooy",24,12.7,0,3
"316172",1992-07-24,"De Kooy",25.8,5.1,-1,5
"316182",1992-07-25,"De Kooy",21.6,8.3,0,5
"316192",1992-07-26,"De Kooy",21.7,3.4,0,6
"316202",1992-07-27,"De Kooy",20,8.4,-1,4
"316212",1992-07-28,"De Kooy",19.5,11.7,0,3
"316222",1992-07-29,"De Kooy",23.9,12.8,0,3
"316232",1992-07-30,"De Kooy",22.7,6.4,-1,5
"316242",1992-07-31,"De Kooy",23.5,10.2,0,3
"316252",1992-08-01,"De Kooy",26.7,8,0,4
"316262",1992-08-02,"De Kooy",20.7,6.2,0,5
"316272",1992-08-03,"De Kooy",21.3,8.8,-1,4
"316282",1992-08-04,"De Kooy",20,11.6,0,3
"316292",1992-08-05,"De Kooy",21.8,12.3,0,3
"316302",1992-08-06,"De Kooy",20.2,8.6,-1,3
"316312",1992-08-07,"De Kooy",20.5,8.2,0,4
"316322",1992-08-08,"De Kooy",25,5.9,2,6
"316332",1992-08-09,"De Kooy",26.5,12.1,0,2
"316342",1992-08-10,"De Kooy",20.1,0.7,236,7
"316352",1992-08-11,"De Kooy",19.5,7.2,58,6
"316362",1992-08-12,"De Kooy",18.8,0.1,283,7
"316372",1992-08-13,"De Kooy",18.4,4.4,10,6
"316382",1992-08-14,"De Kooy",18.2,4.9,44,7
"316392",1992-08-15,"De Kooy",18.4,10.1,0,3
"316402",1992-08-16,"De Kooy",20.8,0.4,55,7
"316412",1992-08-17,"De Kooy",18.8,7.7,36,6
"316422",1992-08-18,"De Kooy",18.7,0,-1,7
"316432",1992-08-19,"De Kooy",18.8,2.3,-1,7
"316442",1992-08-20,"De Kooy",19.1,0,380,7
"316452",1992-08-21,"De Kooy",19.4,5.6,0,5
"316462",1992-08-22,"De Kooy",22.2,6.9,72,4
"316472",1992-08-23,"De Kooy",17.6,9.2,11,5
"316482",1992-08-24,"De Kooy",18.6,4.7,84,7
"316492",1992-08-25,"De Kooy",20.6,7.2,44,5
"316502",1992-08-26,"De Kooy",19.2,4,3,6
"316512",1992-08-27,"De Kooy",21.9,3.8,4,6
"316522",1992-08-28,"De Kooy",20.1,1.8,9,7
"316532",1992-08-29,"De Kooy",19,4.6,73,5
"316542",1992-08-30,"De Kooy",17.5,4.3,52,4
"316552",1992-08-31,"De Kooy",16.5,4.3,69,6
"316562",1992-09-01,"De Kooy",16.2,8.4,10,4
"316572",1992-09-02,"De Kooy",17.3,0,66,7
"316582",1992-09-03,"De Kooy",17,0.6,217,7
"316592",1992-09-04,"De Kooy",14.7,2.6,68,7
"316602",1992-09-05,"De Kooy",15.5,4.9,28,6
"316612",1992-09-06,"De Kooy",17.2,6.2,1,5
"316622",1992-09-07,"De Kooy",17.7,4.8,22,6
"316632",1992-09-08,"De Kooy",15.7,7.9,5,5
"316642",1992-09-09,"De Kooy",17.3,4.3,-1,6
"316652",1992-09-10,"De Kooy",19.5,8,1,4
"316662",1992-09-11,"De Kooy",21,6.9,1,3
"316672",1992-09-12,"De Kooy",16.6,6.3,0,5
"316682",1992-09-13,"De Kooy",15.8,0,69,7
"316692",1992-09-14,"De Kooy",16,7.1,25,5
"316702",1992-09-15,"De Kooy",17.3,6.2,0,5
"316712",1992-09-16,"De Kooy",15.7,0.1,-1,5
"316722",1992-09-17,"De Kooy",16.5,9.6,0,3
"316732",1992-09-18,"De Kooy",17.6,0.1,13,6
"316742",1992-09-19,"De Kooy",18.3,1.7,-1,5
"316752",1992-09-20,"De Kooy",18,0.8,-1,6
"316762",1992-09-21,"De Kooy",18.8,2,2,7
"316772",1992-09-22,"De Kooy",21.1,1.6,7,7
"316782",1992-09-23,"De Kooy",17.2,1.7,21,6
"316792",1992-09-24,"De Kooy",16.4,0.5,2,6
"316802",1992-09-25,"De Kooy",19.9,3.6,0,6
"316812",1992-09-26,"De Kooy",21.9,9.5,0,2
"316822",1992-09-27,"De Kooy",22.9,9.1,0,2
"316832",1992-09-28,"De Kooy",21.3,9.2,0,1
"316842",1992-09-29,"De Kooy",15.6,1,0,6
"316852",1992-09-30,"De Kooy",17.7,0.5,3,8
"316862",1992-10-01,"De Kooy",16.7,0.4,0,7
"316872",1992-10-02,"De Kooy",15.8,1.5,0,6
"316882",1992-10-03,"De Kooy",14.5,1.7,-1,5
"316892",1992-10-04,"De Kooy",14.4,9.1,0,0
"316902",1992-10-05,"De Kooy",12.4,3.1,-1,5
"316912",1992-10-06,"De Kooy",12.5,0,4,8
"316922",1992-10-07,"De Kooy",15.1,8.1,-1,6
"316932",1992-10-08,"De Kooy",12.7,0,-1,7
"316942",1992-10-09,"De Kooy",13.8,6,5,5
"316952",1992-10-10,"De Kooy",13.9,10,0,1
"316962",1992-10-11,"De Kooy",12.9,0.3,8,6
"316972",1992-10-12,"De Kooy",11.3,5.3,0,3
"316982",1992-10-13,"De Kooy",10.6,9.8,0,1
"316992",1992-10-14,"De Kooy",11.8,0,74,7
"317002",1992-10-15,"De Kooy",9.1,3.3,52,5
"317012",1992-10-16,"De Kooy",8,1.6,104,6
"317022",1992-10-17,"De Kooy",11.2,6,132,5
"317032",1992-10-18,"De Kooy",10.6,2.7,111,7
"317042",1992-10-19,"De Kooy",9.6,0,335,8
"317052",1992-10-20,"De Kooy",11.5,3.3,49,5
"317062",1992-10-21,"De Kooy",10,1.1,43,5
"317072",1992-10-22,"De Kooy",9.5,0,91,6
"317082",1992-10-23,"De Kooy",10.9,2.6,102,6
"317092",1992-10-24,"De Kooy",9.4,4.7,107,6
"317102",1992-10-25,"De Kooy",7,0,89,6
"317112",1992-10-26,"De Kooy",11.4,7,14,4
"317122",1992-10-27,"De Kooy",8.5,2.1,56,6
"317132",1992-10-28,"De Kooy",9.5,4.8,46,5
"317142",1992-10-29,"De Kooy",9.9,2.7,135,5
"317152",1992-10-30,"De Kooy",9.2,8.1,0,3
"317162",1992-10-31,"De Kooy",9.5,3.7,13,6
"317172",1992-11-01,"De Kooy",9.9,1.5,4,7
"317182",1992-11-02,"De Kooy",11.4,0,151,7
"317192",1992-11-03,"De Kooy",10.5,5.3,4,4
"317202",1992-11-04,"De Kooy",10.9,4.4,-1,6
"317212",1992-11-05,"De Kooy",13.2,6,2,6
"317222",1992-11-06,"De Kooy",12.5,3.2,0,5
"317232",1992-11-07,"De Kooy",11.6,0,4,7
"317242",1992-11-08,"De Kooy",10.6,0.2,-1,6
"317252",1992-11-09,"De Kooy",9.6,0.2,26,6
"317262",1992-11-10,"De Kooy",11.2,5.6,9,5
"317272",1992-11-11,"De Kooy",11.6,0,242,7
"317282",1992-11-12,"De Kooy",8.3,3.4,76,6
"317292",1992-11-13,"De Kooy",8.2,2.4,11,5
"317302",1992-11-14,"De Kooy",8.1,3.7,34,6
"317312",1992-11-15,"De Kooy",5.5,0,108,8
"317322",1992-11-16,"De Kooy",8.1,0,91,8
"317332",1992-11-17,"De Kooy",8.7,1.5,61,7
"317342",1992-11-18,"De Kooy",10.5,2.4,8,5
"317352",1992-11-19,"De Kooy",9.3,0.7,2,4
"317362",1992-11-20,"De Kooy",8.9,4.7,13,5
"317372",1992-11-21,"De Kooy",8.8,3.2,46,6
"317382",1992-11-22,"De Kooy",11.3,0,101,8
"317392",1992-11-23,"De Kooy",11.3,1.2,2,7
"317402",1992-11-24,"De Kooy",10.9,3.5,16,6
